Transaction Date and Time,Transaction Amount,Cardholder Name,Card Number (Hashed or Encrypted),Merchant Name,Merchant Category Code (MCC),Transaction Location (City or ZIP Code),Transaction Currency,Card Type,Card Expiration Date,CVV Code (Hashed or Encrypted),Transaction Response Code,Transaction ID,Fraud Flag or Label,Previous Transactions,Transaction Source,IP Address,Device Information,User Account Information,Transaction Notes
2020-11-08 10:41:56,2050.21,Stuvan Sandal,908bc8660ee94996cc93bd9c68b367486449ca8bf4b58ee888e184d3419c5bf4,"Dugal, Ray and Dhaliwal",9603,Pali,USD,American Express,04/31,d86c993d110ef8006edd379e345f801f90ecc4561092e6c0d6209163f53c84e0,12,eb7d2f8e-5b0d-473a-9ffe-1835c4828f3f,0,3 or more,In-Person,148.134.233.229,Desktop,jainanika,Harum perspiciatis at quas. Non molestiae ab aliquid velit beatae deserunt.
2020-12-21 20:01:28,3923.46,Kanav Barman,c59019208a617b6c322a2cfd8376768cea47150440ccc5eec87ae5adf61f101a,Doshi Inc,6057,Alwar,EUR,American Express,03/32,fa7aec4efb728534ef32c172197c9560097c6d0e4893fe6b20242a566ef033d1,05,96585a09-2a7a-4b0f-a848-7d9c072e8df3,0,2,In-Person,60.103.255.228,Mobile,,Asperiores corrupti possimus perferendis nesciunt mollitia. Iusto molestias illo quo.
2022-08-07 22:49:05,2354.47,Tanya Sen,1e6acc3f2559cc0bd72fe6d6d1d679fd3595f8a90e5622579be95a6ae1162b75,"Loke, Jha and Bajwa",6866,Sambalpur,INR,Visa,05/26,20e9c64c05a54d199610fb7e38135361324b5ed5dcf39c23afe9b48926c07376,00,200cee5b-867a-4879-901d-299450a4b370,0,2,In-Person,218.14.26.156,Mobile,,"Maxime quia distinctio alias minus. Dolore laborum rem unde.
Reiciendis fugit deserunt. Suscipit architecto non earum officiis. Distinctio necessitatibus illo nobis."
2021-04-10 18:11:49,2655.95,Nitya Wason,303f69c1644524770c3af2a2112e1b03106e16cb53c3e03f1c3584256ed28107,Sehgal LLC,2995,Bhusawal,EUR,American Express,01/29,dbb1ded63bc70732626c5dfe6c7f50ced3d560e970f30b15335ac290358748f6,00,7e494cfe-1525-4206-8668-5ccbde419034,0,3 or more,In-Person,195.194.157.199,Desktop,udada,Recusandae placeat ipsum temporibus. Culpa quam soluta rem illum debitis. Dolore occaecati asperiores sunt eius ducimus suscipit.
2022-04-06 16:44:03,2886.5,Jivin Ramanathan,224da5734f58834e7832e36083721f92f94900aaf318d5178c3f7c7704926860,Ahluwalia Group,3756,Panchkula,USD,American Express,07/28,6165d33e490f91dbf808b194904d4f07c550d5e3a19c9e776e0c895136ec9fa2,00,aa1aa8e2-42b3-4d4e-9388-8a1577a0297f,1,1,Online,6.238.229.190,Mobile,,Alias eum a animi corrupti illo id repudiandae. Numquam perferendis molestiae aut expedita non.
2023-07-26 03:58:42,3132.6,Sana Kar,2eebc39b2b66ed02a28fa7fe152262bc664b1f3bea8f15ebcfc980a2efa632fe,Bal Ltd,9006,Rajkot,EUR,MasterCard,04/28,de482c7ed5ca67ae135ef25bf3b13194970a2f3902318f1eda3c64af2a2eb344,12,b663bc16-9c17-46ff-b9b2-a4c2d1f39551,0,1,In-Person,174.56.50.119,Mobile,magarmiraan,Non ad rem ad inventore assumenda. Aut iusto necessitatibus perspiciatis. Beatae facere voluptatum soluta quisquam officiis praesentium. Dolores est inventore itaque.
2022-06-14 00:10:26,150.67,Ahana  Lal,7c906dc132d98f77ac214b4058aa54eb5f463ede24972a675ebd30df520e1894,Talwar LLC,8898,Phusro,INR,MasterCard,08/26,38b2d03f3256502b1e9db02b2d12aa27a46033ffe6d8c0ef0f2cf6b1530be9d8,00,cfd6418e-6f06-4151-8694-7136f705335e,1,None,Online,211.161.235.143,Mobile,,Nobis animi nam fuga magnam unde totam. Cupiditate nam eaque voluptatum unde quisquam reprehenderit. Tenetur veritatis vitae provident ex ducimus.
2023-06-02 02:56:06,217.05,Anay Ramakrishnan,bf45ec34428caa89239410f33ed7b65f569888caa340ff2c070ffb2e0094eb89,Verma PLC,8767,Rampur,EUR,American Express,05/32,953815689985e39a762284426cd5884050ea56b7001aa332b18d44d8df0ba478,00,0becc0f8-82ba-4714-85a9-f17f0547cd73,0,2,Online,151.168.133.41,Tablet,,Commodi aliquid suscipit totam ut distinctio id. Nisi eaque nulla omnis officiis dolorum.
2023-07-01 14:15:00,3694.46,Jivika Kala,0b9a2dcd4789ac1c0b35a627b226f1b22d4412db6dc4e5cf9634bb0078c1a49e,"Chadha, Mallick and Borah",9802,Chapra,EUR,Visa,12/25,a512db2741cd20693e4b16f19891e72b9ff12cead72761fc5e92d2aaf34740c1,00,c2761c2f-af5f-4a20-a62a-d3c83bfb58fc,1,2,Online,100.193.188.178,Tablet,,Explicabo voluptate harum explicabo delectus dolore voluptas ratione. Autem mollitia rerum quibusdam id.
2023-06-20 17:19:43,4623.62,Alisha Din,2cc4a62df9b764c2f0171fce873edd243ee6edf5a7019621f2613413397d74f0,Kar LLC,8084,Malegaon,EUR,MasterCard,03/27,1e472b39b105d349bcd069c4a711b44a2fffb8e274714bb07ecfff69a9a7f67b,12,62365ddd-873a-41cd-89c5-333eb68804fb,1,None,In-Person,168.121.110.143,Mobile,,"Rem quaerat nihil veniam. Tempore quam aliquam repellendus nesciunt nemo atque.
Aperiam blanditiis magni numquam eius repellat similique. Magni quis quidem exercitationem debitis quo."
2022-01-02 16:52:44,3047.25,Veer Kuruvilla,b738e93d55e8a9ab8c04294f6a3a648f87b5b1686dc441d738639fa97c5fd53f,Kothari Group,4416,Junagadh,EUR,American Express,08/30,891a3e6bc9f5be4cd80dfcfd32c7f922a726fd458147fb18302e10df1e647cc3,00,6b31b904-7988-4226-abbe-c49da46c8df7,0,1,Online,155.121.181.192,Desktop,,Reiciendis perferendis molestias quidem sed corrupti impedit aliquam. Rem rerum voluptatibus officiis facere. Tempore molestias magni nisi possimus sapiente.
2020-07-30 10:52:00,4833.93,Himmat Bir,993d1bf72dc8c28513149a2812d451163f2a778202bb0f473af21589c004ec55,"Korpal, Dewan and Andra",6825,Ajmer,EUR,Visa,05/31,86ab8cbe5869bd1f9c70924e9c04fef3bbe3bbaaf4e816efeeaf7eb6a31937d2,00,a7318956-1405-4f3f-974d-cda5933c80e2,1,2,In-Person,151.197.192.81,Mobile,,"Temporibus id vitae vel. Libero facere debitis.
Eaque sit accusamus aperiam unde. Impedit error magni aspernatur ab assumenda ducimus dignissimos."
2021-05-18 13:04:52,3057.13,Kashvi Sahota,053fabe12c3645a7946b13bea6aaee114b124c480d9a7a7e3f0634566c818616,Bains-Datta,5464,Ramagundam,INR,Visa,06/28,353767b239099863e13ca954e20a66c9d75f777baf239f56e399958de49bf79d,12,3fd104d0-06e6-45de-bf0f-81b0f6890c44,0,None,In-Person,168.189.48.21,Desktop,mallicksumer,Tenetur eaque beatae maxime. Illo odio aliquid. Veritatis quos accusantium in placeat hic cupiditate illo.
2023-05-24 14:45:47,1567.67,Zoya Bahri,b5a81f20ea15ba0e21a1d5ff288dd96a7b5fda5acc55fd968c93ea985fc42eee,Chhabra-Virk,2285,Kottayam,EUR,Visa,07/29,85daaf6f7055cd5736287faed9603d712920092c4f8fd0097ec3b650bf27530e,05,849c6493-a3ad-4ac9-a892-e79dc00e20c1,1,3 or more,In-Person,141.158.180.5,Desktop,bijukanda,Aliquid explicabo adipisci quisquam ad. Ipsum quibusdam architecto inventore eum. Quisquam laboriosam quos incidunt molestias possimus nesciunt vitae.
2022-07-11 19:55:49,2145.82,Yakshit Chaudhary,c4b8e74ddf29290dec5f16785170afd1958598f2f8d86c87c7572d75987664ea,Kapadia PLC,1246,Shimoga,EUR,MasterCard,08/24,e6f47e008cc58b38596e6fdf2f50a0fea93fd10543e652522aeab3aa71355719,12,c0beeecd-5957-4a40-a1b9-bac867fc88df,0,None,In-Person,207.59.218.162,Mobile,grana,"Dignissimos ullam ducimus sed inventore deleniti.
Quo id animi doloribus. Ducimus laborum optio eveniet ratione nobis doloremque animi."
2020-05-02 07:21:28,52.79,Mishti Jani,5e1ef0fac5508b8ceca9b096630b6df3b41b0e87e807a3befadfcb5027e885a3,Jhaveri PLC,4537,Erode,EUR,American Express,01/31,953815689985e39a762284426cd5884050ea56b7001aa332b18d44d8df0ba478,05,6b25bfe5-768a-4822-a566-d927ee32d3a6,0,1,In-Person,145.217.70.155,Desktop,indranil68,Accusantium laudantium explicabo et quasi rem saepe. Nostrum quae deserunt itaque asperiores accusamus.
2022-08-20 22:29:45,130.5,Akarsh Bhatnagar,9a3b834a50577149b8c5eefbe286062eefb39ef703a0ba18750c97053114302b,"Bansal, Luthra and Raman",4101,Bangalore,EUR,American Express,07/24,5ef6514ed3304cf62b950982541114ac352c52729dbf80747775a9d1a733af93,00,1e7e3da0-2e8d-4348-8953-977f2063a77a,0,3 or more,Online,150.177.75.250,Desktop,dhruv40,"Quae dicta non numquam. Similique beatae sint nisi.
Blanditiis illo odit dolores odit alias. Voluptates dolores delectus quam voluptatum suscipit inventore quo."
2022-01-17 23:46:28,2205.66,Kashvi Kata,7ac927a7893939ac792becce9249f876016877edff8dae27eed6d61046d5a8ee,Chokshi-Rege,3459,Jalgaon,EUR,MasterCard,07/30,e4c6a9f38e8e4d127290cf104ac1f46d0649c7db6c89f4bc10be7447bf1f514c,12,3b716bee-964e-47e4-a726-dc2267cb8230,1,1,In-Person,176.143.138.183,Desktop,jdin,Excepturi eaque nulla adipisci cupiditate aspernatur. Quod libero quaerat quod cum sit esse. Explicabo incidunt neque aperiam.
2021-12-24 00:34:33,928.39,Zara Bhagat,620c0366a38b1f2b586f2e3a773e955b6cbacfd2d8b6d15f7f027dff8d967b3e,Hora Inc,4510,Ambattur,USD,American Express,06/24,cc6aed2709b80e146bebc151f1cf1dec5e323b58148535a433529155030e3a52,05,fe5004ef-f120-4bc9-bf5a-c8c324043217,0,None,In-Person,159.201.82.215,Tablet,,Ipsum nam nulla rerum magni ullam possimus. Quis nisi unde. Cupiditate voluptates voluptatum totam.
2023-05-06 12:22:33,1256.88,Gokul Sane,2833eaaa7a4bda8898cbf37deef8f5dfce8f9653daac7a58d7d92395dd74e11d,"Karpe, Soman and Batra",9727,Junagadh,EUR,American Express,01/27,9b15fed64ef16980f625aeed46ab4cd2c498690551d3a2d1e5254d551d7d6ddf,12,8ae35c66-e3cc-41a3-947c-ce703ebf0420,1,2,Online,97.38.231.160,Desktop,suhana06,Enim nemo voluptas earum ducimus pariatur. Ab qui porro cupiditate asperiores doloribus. Cum eum cum vel ex.
2023-09-02 01:35:33,265.63,Saksham Rajagopal,95d4783414b2f276a55a5639d032c4e95542412f3a91dc389c39bb2dd929c0c4,Barad-Guha,3978,Kulti,USD,American Express,07/29,33de253288ec0ae86ccb537636875ea4da12a51ba1b98b336cf2298d8cc1861b,00,38b51d52-03ef-40e4-aba3-9d09c8aec838,0,2,Online,204.49.7.129,Desktop,,Nesciunt doloribus architecto sunt blanditiis. Impedit dolor rem aut unde fugiat accusamus. Rem nesciunt nisi inventore possimus consequuntur culpa.
2021-12-19 21:34:41,2638.04,Jayant Tandon,97e89e3622513832a48eeccb4d4c865b6eb0c1dfd73075bc8311b420c4b5a42c,Sethi PLC,6748,North Dumdum,INR,American Express,04/30,20e9c64c05a54d199610fb7e38135361324b5ed5dcf39c23afe9b48926c07376,05,a35124b9-ede1-4848-905f-b322fc3a667f,0,3 or more,In-Person,166.123.233.81,Desktop,,Delectus officia nesciunt id. Delectus deleniti impedit. Pariatur reprehenderit odit quidem expedita dolor dolore. Velit eligendi minima aliquid incidunt provident soluta.
2023-06-14 12:45:32,2325.13,Bhamini Chatterjee,3d511490e3ecba41a892081b632c0a745f363a14a1e32ac862751b1ede19eeac,Sama Group,3960,Srikakulam,USD,MasterCard,01/32,1dd68a2d273df991618f7d4a02d8fe2b79ac131ca6eb0791d5042b99e247918e,00,a2277f8f-ac9e-49e7-82c7-dd97c291e2c7,1,1,Online,185.152.180.36,Mobile,,Beatae alias maiores vel voluptatibus non omnis dicta. Nulla libero non nobis quos ea dignissimos. Magnam earum repudiandae occaecati cum. Reprehenderit quod deleniti veritatis saepe quidem autem.
2021-12-02 14:16:12,1661.8,Kashvi Bajaj,eaa16b48abf5c529b2b8ae69618ea2123c1539a3cc8e613633f90ca5fda7983c,Kurian-Jani,6315,Kadapa,EUR,MasterCard,01/24,4be84111a613654b362415e563cb7607df7b203b5d303802a8a546061bbc7847,05,c3736d33-b9a1-4f66-a918-cefc44c46b88,0,3 or more,Online,191.222.120.223,Mobile,arnav68,"Ex odit voluptatem cumque nobis iusto similique. Nobis sint non quam ipsa.
Modi eius suscipit nostrum. Ex non non voluptate nihil doloremque natus laudantium."
2020-12-03 10:48:28,3496.91,Ritvik Kibe,5f12ea67c55d728755b2a14ddb98d775540f5e629ebffc50c5a51b0ceb8fc423,Mannan PLC,4643,Bidhannagar,INR,American Express,07/33,5ef6514ed3304cf62b950982541114ac352c52729dbf80747775a9d1a733af93,00,e68a34d4-9928-4b4a-b40b-31672e3c0ef4,1,1,In-Person,151.190.50.209,Tablet,jayaramanindranil,Officiis occaecati veritatis rerum voluptatibus ad. Fugiat non quo voluptates facilis.
2023-04-01 00:06:39,2630.97,Arhaan Iyer,9fb9e31a070212a6c245404b35f3df86b99c15d27c64bb4f5d90ffec755e6c2b,Mahajan Ltd,4009,Bellary,EUR,Visa,07/28,210e3b160c355818509425b9d9e9fd3ea2e287f2c43a13e5be8817140db0b9e6,12,3b90e1fa-db7d-46ff-90e9-4d64e392ec15,1,2,In-Person,131.134.165.138,Tablet,,Quos asperiores a. Illum molestiae sapiente beatae.
2022-06-02 23:32:06,599.23,Onkar Ramakrishnan,9ddb7259e754f93e287d738a8665b094223f6c46cc20b703ecf2a07d6ea5c9ca,Uppal-Gandhi,1053,Panihati,EUR,Visa,06/31,768b84ef05f655d57fe22d488451f075365f6cd18a13073466aa826cc0ebdbfb,00,01c1dc7e-10a8-4a61-9de4-e760e529b781,0,None,In-Person,170.222.43.237,Desktop,,Accusamus repudiandae est est nemo recusandae ipsam velit. Recusandae harum cum nemo libero sequi libero.
2022-08-20 11:35:05,198.25,Vidur Raman,a82ed498950c47884d116f938083a87850a4bad3a9e811ce63ea25b317eca91e,Kaur-Bala,5383,Latur,USD,MasterCard,08/28,85e36899399df701301f6741ffab57962a14326584b6f082ae0e87d90e492fd4,00,4ccbf946-8542-49fa-a4a1-0fb2afa20e53,1,3 or more,Online,51.119.188.102,Tablet,reneebanerjee,Nesciunt beatae sapiente debitis enim omnis voluptas. Molestias et facere architecto voluptatem tempora. Molestiae officiis similique quae magni corporis repellendus nobis.
2020-07-08 17:12:45,2749.36,Yashvi Ganesh,c0fd6adfc90909b5752dfd886b468f6513d50d6a7ee25df7ffb8a649b65c911b,"Bath, Garde and Chana",2079,Hapur,EUR,American Express,02/30,33eb7e4ae43f9873d9c84c0f07b055946b24a71ca27daa60acbbf95b44c7c5e0,05,d0752e24-c417-4c3a-aa29-1639c70dac2f,0,1,Online,206.51.120.198,Mobile,gatik83,"Quibusdam quis ratione nostrum.
Quis consequuntur blanditiis autem modi ducimus at. Voluptas dolor odio quibusdam tenetur ullam doloremque. Molestias nesciunt tenetur fugiat suscipit neque."
2023-06-27 06:31:50,1079.35,Reyansh Dar,6dcda53ec1949c0e6fa2656f57e41809ea075915e9447d7ed4c8341f5dd8d25f,Krishnamurthy-Rana,3408,Begusarai,INR,MasterCard,12/28,21ef779311a43f0e067d0f4f600bb5451a8a7e093662086a1fe6a75d27d7892a,00,e42dc2b1-1b69-48fd-af68-298c4ba67775,0,2,In-Person,207.170.72.22,Mobile,,"Atque eius nulla. Praesentium quam illum dolorem.
Unde animi ipsum odio eius laudantium veniam. Tenetur iure minus quo."
2020-02-25 20:08:57,1291.61,Tiya Kala,40f879ddec36afa8acbe1ccb9c9e4dd657661f4e425a96d021443a76c9cec308,Sule-Seshadri,7722,Ongole,INR,MasterCard,01/33,11f8e31ccbdbb7d91589ecf40713d3a8a5d17a7ec0cebf641f975af50a1eba8d,12,e359c84e-79e0-4fc1-abc3-a4353e29d61f,0,3 or more,Online,22.152.37.136,Desktop,csant,"Nostrum natus magnam delectus delectus qui nobis dolorem.
Deserunt accusamus fuga vel pariatur dolor tempore. Dolore tempore fugiat tempora ducimus."
2023-04-06 23:06:37,3409.62,Tejas Mani,f5fd95fa9df0b9862aed8dbcd55636ed36b8e9dbdcf3e8dd60bd72b6f5473b16,Bhasin Ltd,8279,Jorhat,EUR,MasterCard,10/31,74332c78b10e3ee51ac4a3c18ccc15c1b6c9807b3ca609969de5e3c361573dfa,12,75d9c95c-5d32-4ae7-8b38-c7c9a96fa41c,1,1,In-Person,150.97.252.159,Tablet,dhillonvihaan,Repellat officiis perspiciatis maiores ea quidem. Impedit veritatis itaque blanditiis repellat nobis numquam.
2023-02-25 23:29:51,1051.72,Ishita Sha,99037266f0b19fae9696f1ad496b434e227ebc16bc3cd126d9e574ac4ac573e2,"Chahal, Contractor and Borde",2941,Phusro,USD,American Express,09/33,81defd9e2e8f85c7f09874bbe5b8d9a9a5503c6d915a3afe4b65758f28d71fb7,12,cf4cef98-9c7b-4bcc-a2fb-a1de54fe980a,0,1,Online,142.26.248.86,Tablet,gokulsibal,"Placeat animi quo nisi. Voluptatum natus suscipit dicta. Blanditiis rem quasi velit autem velit mollitia quod.
Unde quo fugiat recusandae labore. Quia tenetur in labore. At fuga cumque."
2020-05-25 17:35:04,4842.1,Kashvi Viswanathan,48dbe1965a903b52e96b31c77021e126a769d113874ca7c89d54a3a76fc86bd9,"Baria, Kanda and Krishna",6794,Jabalpur,EUR,MasterCard,11/29,524b2d27a1e7fbc3a1614fa661e2dcad68462352feeb8bf633deaccfb8aa84f3,00,2240c82a-d883-4633-a9a2-9b23325d0d73,1,3 or more,Online,193.150.83.111,Tablet,,"Ipsa libero aperiam velit ipsum iusto molestias. Corporis nesciunt autem iure atque vel. Earum omnis iusto autem.
Quaerat eveniet ex id aspernatur et. Libero quaerat magni eligendi qui."
2023-03-02 00:41:53,467.05,Shamik Gaba,925460fed6ba439cefc76108ba80f36dc32dd5fe4823478fca43c8303cdd8223,Borde-Bora,4414,Kurnool,EUR,MasterCard,04/30,c0f890f2fd6b058103ded8d296e49ba3b924661210ca87ff190de41dbb91dee0,00,3c989cf9-ccac-4954-a107-638d9cec4a8d,1,2,In-Person,223.195.78.86,Mobile,divijdube,Quasi reiciendis sapiente laboriosam nihil adipisci officia. Quidem explicabo excepturi totam quia odio consequuntur inventore.
2023-08-20 06:52:13,2069.34,Faiyaz Sethi,c2d57ac5f9e228fd28b507895e513ffb065500d18cfd9733cfa8371404d2d508,Swaminathan PLC,1991,Bhiwandi,USD,American Express,11/23,12f26af0dcdfae8fe4331d6a4c369edd549220cdeb119b3b1831b2a2cf77f281,12,efab0e99-334e-4a91-9046-946c97026ef5,0,1,Online,192.137.146.100,Mobile,,Impedit cupiditate blanditiis nihil occaecati. Inventore eligendi ullam quam atque. Reprehenderit quae iste.
2022-07-03 13:44:15,150.84,Riya Sandhu,9846c2c3e9a7f4286bc016281624ebd45fb6bb6be35adf3c1a25888edcbb29be,Kamdar Group,9625,Jalgaon,EUR,Visa,12/27,926a7fc32c08e49183ba9969eb0fe284d7572a79934f3da12dcb26458777091d,12,d745e29e-5d2a-417d-bc1f-4f93a9874513,1,None,In-Person,64.117.162.7,Mobile,balaygokul,Consequatur est perferendis nihil. Fuga necessitatibus exercitationem totam eveniet. Similique aut optio mollitia deleniti omnis maxime.
2022-06-20 00:45:04,2090.72,Ira Suresh,630e46fd423df9d6c3e53d2dd99d90959157bdc5d9ae9bb49d5d6dc707c33da5,"Salvi, Dhingra and Kapur",8003,Kamarhati,USD,MasterCard,07/26,ffc3fb0bddd8a6078bd13047fbeec90ff0848abd153c7bf511c09082190499cd,12,2312b2cf-c324-4b32-a370-dee659c35da0,0,None,Online,95.46.67.102,Mobile,,Eum cumque unde autem maxime perferendis ipsam. Enim sit assumenda ratione. Non error quis sit minima.
2023-07-07 12:19:54,1457.23,Nirvi Rastogi,6a925d6a6469c24eb1c4cbf6926621ee21b48d4b7db4a174162c9dc10501f98c,Ganesan-Vaidya,7874,Durg,INR,MasterCard,07/28,5afbd86adcb5b7f9e20ef868c7d3140f15df20e24e04d410188a3fc668417264,05,4f5a233b-bfb6-47e5-8f6d-bcfa65b1be46,0,2,In-Person,50.55.137.189,Mobile,ydalal,Aut recusandae minus iure ex. Eos ratione officiis quis. Assumenda ad quo officiis.
2020-03-22 12:46:01,1259.66,Trisha Rattan,1e821b7fb4ada7b153543bdd623590ef84eb539a9f6363378e405e4952e8f630,Varma-Rajan,1625,Shimoga,USD,American Express,04/24,c78961d3d782d8a85d9344eedae027f43ce6b9fd35c8f355861a39e0d0ddecc5,00,165bb179-6064-412a-a159-76996389f075,0,1,Online,82.148.171.161,Mobile,,Sapiente enim delectus ullam ducimus est. Temporibus illum modi dignissimos reprehenderit.
2020-03-29 04:22:11,347.13,Aniruddh Majumdar,5126d5c6c6770939312fc260e1ed20ff96753991587f4c87bd3a9dd61974d6c7,"Reddy, Mahajan and Bora",8181,Katihar,EUR,Visa,05/28,3538a1ef2e113da64249eea7bd068b585ec7ce5df73b2d1e319d8c9bf47eb314,05,93246400-7c43-4250-8359-8234adf039eb,1,1,Online,200.142.99.4,Tablet,jivikagole,Libero saepe optio quam corporis cupiditate. Maiores enim eaque saepe cum fugiat. Quae velit iste odio nesciunt a alias error. Reiciendis qui fugiat quod porro mollitia.
2022-02-16 18:00:13,4719.24,Divyansh Gill,4a0b9daac3e868a5007c5cc822074d5368f1ec44876a09ee24fedfd43ba6c22d,Atwal Group,4678,Thiruvananthapuram,INR,American Express,03/27,48f89b630677c2cbb70e2ba05bf7a3633294e368a45bdc2c7df9d832f9e0c941,00,698f1ed1-3dec-42e7-aec7-874c2e9df064,0,3 or more,In-Person,199.94.112.27,Mobile,jayantsarma,Ipsum quia nisi. Possimus molestiae quaerat laudantium magni harum tempora.
2020-03-05 21:21:50,2621.45,Madhav Iyer,1e89336e451b5680da93895f3f2899a5d8677935089604968a64d9b7b09b05a9,"Mane, Borde and Rastogi",4202,Aizawl,EUR,Visa,06/26,87acb1e183a2b0f74c3b2008b8ef6975a95269bc490a8886f317fa4bd714b085,00,acaf9e44-3312-4b22-8807-e6d45312f943,1,3 or more,Online,14.179.196.233,Tablet,,"Sed eius placeat magnam laborum officiis. Voluptatum ex aspernatur. Labore est tempora.
Aut eaque amet ratione odio soluta maiores."
2022-08-12 18:59:04,1525.82,Madhup Saxena,70d63c69718d1fdb339514948a4a0d7221b90c0d2bc84f2b3a19cc12526c77a5,Majumdar-Dalal,7031,Nanded,USD,American Express,03/32,891a3e6bc9f5be4cd80dfcfd32c7f922a726fd458147fb18302e10df1e647cc3,00,c01aee84-b0ca-4d47-abe9-558527704312,1,None,Online,176.95.100.17,Desktop,hiranshenoy,"Quasi quisquam aspernatur dolor modi id aperiam. Iste neque error ex aliquid totam.
Ex aperiam quam voluptatem. Totam tempore provident animi earum enim. Autem ipsam et enim pariatur minima."
2022-03-06 12:32:00,3162.65,Ranbir Dara,29e3ee343a28ab585c2d740be289d2244cbc3c0301bf06def2790dced5bb3c44,Kapoor-Dugal,1802,Raiganj,INR,Visa,11/26,85daaf6f7055cd5736287faed9603d712920092c4f8fd0097ec3b650bf27530e,05,8fbebbc9-32c2-4e14-9a6e-8f10150baef0,1,2,In-Person,192.44.104.185,Tablet,,"Repellat minus aliquam. Impedit aliquid eveniet culpa iure beatae illo.
Quo qui itaque voluptatibus ipsam.
Aliquam ex perspiciatis enim libero illum. Exercitationem recusandae magnam minus."
2021-12-12 08:31:00,4608.6,Shamik Krishnamurthy,aea0a1c1962b31501d7ce574a1f826189642bd943da9795f137f652150cd80fd,Aurora PLC,4127,Raichur,USD,Visa,01/32,b064bdba191139689139124101c1c39926326a9b221bd8dfcd603f065c3dc3b8,00,a6d4cea8-08be-45ec-afca-96e82a39f3e2,0,3 or more,Online,21.233.200.124,Tablet,bhattacharyyaseher,Aperiam cum molestias tempore minima soluta maiores deserunt.
2023-01-14 18:15:58,1098.71,Hiran Kaur,168c9fdfc8fe75ce352cf7a6e9bb972ff078e0ee679de42ffa01ce23e04c4f68,Dubey-Kakar,2273,Tenali,USD,Visa,01/30,8ede6b26343305e05c3c0029f4e830d4e8c2016869a9d1cd97b100b2a16dfd1c,00,f4dc9b6c-28e2-4571-a3dc-d6572e2a0164,1,None,Online,151.215.226.77,Desktop,,Dignissimos autem accusamus. Officiis assumenda autem. Dignissimos ab deleniti repudiandae ratione ad.
2021-03-24 12:21:37,274.06,Vaibhav Raj,977912708e726a1d5032739505e292127a31914c23c27cdd7ceceb6f25ea0876,Rajan Inc,6991,Davanagere,EUR,American Express,07/29,fabf5b7fedb3e62a81c9298b19706249ee128011bf9d94867681020c16f8b741,12,8b6892b7-06dc-4639-beb9-ec73d53a611d,1,None,In-Person,38.238.135.219,Mobile,xgrewal,Minima omnis doloremque totam exercitationem molestiae neque. Et facere similique quaerat inventore qui eum. Delectus consequuntur impedit quas eaque. Architecto accusantium dolore ut.
2022-05-11 08:27:44,3774.38,Aayush Shroff,d05f7848e0c4387e705581bc3c8edc90694b1223b8ae39ad753759d82d5cf9cb,Iyer Group,7034,Baranagar,USD,MasterCard,12/29,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,00,28240863-85f2-4d4b-8543-a0ee32540dce,1,3 or more,In-Person,17.27.235.56,Tablet,anahi01,Aut voluptates voluptatem possimus possimus. Tempore architecto quis harum. Ipsam et saepe quam eaque exercitationem numquam nam.
2023-02-13 19:08:49,1607.83,Samaira Sankar,0de8e634294dbb6c51b822fd34e1059651f5c6d199029aec934a491db5329e9a,"Acharya, Deshpande and Anne",2418,North Dumdum,INR,Visa,11/24,314f04b30f62e0056bd059354a5536fb2e302107eed143b5fa2aa0bbba07f608,12,6ab96008-ce4e-47cb-9365-d58f8f288b94,0,2,Online,68.32.149.41,Mobile,ritvikkara,Optio harum suscipit hic fugiat quaerat. Consequatur corrupti iusto nemo natus adipisci. Tenetur iusto similique harum molestiae inventore.
2020-07-28 08:24:12,829.56,Vritika Hegde,261f7ec49bc160a404d206d31d0db141dc68f71a28d5d6efd30a4ff98eb83226,"Wable, Kurian and Iyengar",4894,Sikar,USD,Visa,04/33,814fd2e8e45e9a6d3e1f6ff86867aaf2251ccd07f3eed02708fae286192c29e3,05,f6414ffd-e4dc-4fc8-add2-d45f78f4f336,0,3 or more,Online,168.41.153.195,Tablet,berazaina,Sapiente fugiat aliquam nisi fugiat voluptates sequi. Nemo mollitia a nisi exercitationem. Quos architecto adipisci corrupti corrupti.
